"playlist_id","track.id","track.explicit","track.name","track.popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","playlist_name"
"2eKn8TST2ccX9BsQDOvRhr","059bcIhyc2SBwm6sw2AZzd",FALSE,"Te Vi",88,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,"audio_features","059bcIhyc2SBwm6sw2AZzd","spotify:track:059bcIhyc2SBwm6sw2AZzd","https://api.spotify.com/v1/tracks/059bcIhyc2SBwm6sw2AZzd","https://api.spotify.com/v1/audio-analysis/059bcIhyc2SBwm6sw2AZzd",231848,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","56f5qnyAlZdlz8wrUDA50h",TRUE,"Desconocidos",71,0.719,0.753,7,-4.891,1,0.179,0.118,4.21e-06,0.212,0.675,174.107,"audio_features","56f5qnyAlZdlz8wrUDA50h","spotify:track:56f5qnyAlZdlz8wrUDA50h","https://api.spotify.com/v1/tracks/56f5qnyAlZdlz8wrUDA50h","https://api.spotify.com/v1/audio-analysis/56f5qnyAlZdlz8wrUDA50h",204564,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","7g8YaUQABMal0zWe7a2ijz",TRUE,"Pa Mí - Remix",87,0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,"audio_features","7g8YaUQABMal0zWe7a2ijz","spotify:track:7g8YaUQABMal0zWe7a2ijz","https://api.spotify.com/v1/tracks/7g8YaUQABMal0zWe7a2ijz","https://api.spotify.com/v1/audio-analysis/7g8YaUQABMal0zWe7a2ijz",360960,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","675w3ACw5xZR3ODhUJlEVN",FALSE,"Sola",78,0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,"audio_features","675w3ACw5xZR3ODhUJlEVN","spotify:track:675w3ACw5xZR3ODhUJlEVN","https://api.spotify.com/v1/tracks/675w3ACw5xZR3ODhUJlEVN","https://api.spotify.com/v1/audio-analysis/675w3ACw5xZR3ODhUJlEVN",195044,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","3HVWdVOQ0ZA45FuZGSfvns",FALSE,"I Don't Care (with Justin Bieber)",98,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,"audio_features","3HVWdVOQ0ZA45FuZGSfvns","spotify:track:3HVWdVOQ0ZA45FuZGSfvns","https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns","https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns",219947,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","5w9c2J52mkdntKOmRLeM2m",FALSE,"Con Calma",95,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,"audio_features","5w9c2J52mkdntKOmRLeM2m","spotify:track:5w9c2J52mkdntKOmRLeM2m","https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m","https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m",193227,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","2IA8cFA46DkjgbsRG7kKbp",FALSE,"Baby",82,0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,"audio_features","2IA8cFA46DkjgbsRG7kKbp","spotify:track:2IA8cFA46DkjgbsRG7kKbp","https://api.spotify.com/v1/tracks/2IA8cFA46DkjgbsRG7kKbp","https://api.spotify.com/v1/audio-analysis/2IA8cFA46DkjgbsRG7kKbp",235973,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","2qG5sZ7Si6sdK74qLxedYM",FALSE,"Con Altura",90,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,"audio_features","2qG5sZ7Si6sdK74qLxedYM","spotify:track:2qG5sZ7Si6sdK74qLxedYM","https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM","https://api.spotify.com/v1/audio-analysis/2qG5sZ7Si6sdK74qLxedYM",161627,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","116H0KvKr2Zl4RPuVBruDO",FALSE,"MIA (feat. Drake)",88,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,"audio_features","116H0KvKr2Zl4RPuVBruDO","spotify:track:116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO",210368,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","7IpRYJ71dk98P0SmgnNLYh",FALSE,"Sígueme - Remix",60,0.685,0.515,1,-5.662,0,0.241,0.62,6.44e-05,0.107,0.664,86.492,"audio_features","7IpRYJ71dk98P0SmgnNLYh","spotify:track:7IpRYJ71dk98P0SmgnNLYh","https://api.spotify.com/v1/tracks/7IpRYJ71dk98P0SmgnNLYh","https://api.spotify.com/v1/audio-analysis/7IpRYJ71dk98P0SmgnNLYh",201813,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","7rknFhrVDyxzTJkPSf7LoW",FALSE,"No Me Conoce - Remix",81,0.794,0.79,10,-3.855,0,0.0599,0.144,0,0.0893,0.577,91.984,"audio_features","7rknFhrVDyxzTJkPSf7LoW","spotify:track:7rknFhrVDyxzTJkPSf7LoW","https://api.spotify.com/v1/tracks/7rknFhrVDyxzTJkPSf7LoW","https://api.spotify.com/v1/audio-analysis/7rknFhrVDyxzTJkPSf7LoW",307547,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","1Ej96GIBCTvgH7tNX1r3qr",TRUE,"Otro Trago",94,0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,"audio_features","1Ej96GIBCTvgH7tNX1r3qr","spotify:track:1Ej96GIBCTvgH7tNX1r3qr","https://api.spotify.com/v1/tracks/1Ej96GIBCTvgH7tNX1r3qr","https://api.spotify.com/v1/audio-analysis/1Ej96GIBCTvgH7tNX1r3qr",225933,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","5V4u2EwJZLs03lWJ8PH9DA",FALSE,"Tiene Novio",74,0.711,0.716,5,-5.914,1,0.0424,0.146,4.05e-06,0.0542,0.842,92.996,"audio_features","5V4u2EwJZLs03lWJ8PH9DA","spotify:track:5V4u2EwJZLs03lWJ8PH9DA","https://api.spotify.com/v1/tracks/5V4u2EwJZLs03lWJ8PH9DA","https://api.spotify.com/v1/audio-analysis/5V4u2EwJZLs03lWJ8PH9DA",220945,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","5qFeMRz4TvetPmzjre9Dq7",FALSE,"No Es Justo",76,0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,"audio_features","5qFeMRz4TvetPmzjre9Dq7","spotify:track:5qFeMRz4TvetPmzjre9Dq7","https://api.spotify.com/v1/tracks/5qFeMRz4TvetPmzjre9Dq7","https://api.spotify.com/v1/audio-analysis/5qFeMRz4TvetPmzjre9Dq7",250840,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","6FyRXC8tJUh863JCkyWqtk",FALSE,"Adan y Eva",87,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,"audio_features","6FyRXC8tJUh863JCkyWqtk","spotify:track:6FyRXC8tJUh863JCkyWqtk","https://api.spotify.com/v1/tracks/6FyRXC8tJUh863JCkyWqtk","https://api.spotify.com/v1/audio-analysis/6FyRXC8tJUh863JCkyWqtk",258639,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","2ktoFujjJtantyMoVdBJlX",FALSE,"Pa Olvidarte (feat. Manuel Turizo) - Remix",83,0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,"audio_features","2ktoFujjJtantyMoVdBJlX","spotify:track:2ktoFujjJtantyMoVdBJlX","https://api.spotify.com/v1/tracks/2ktoFujjJtantyMoVdBJlX","https://api.spotify.com/v1/audio-analysis/2ktoFujjJtantyMoVdBJlX",256418,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","1LIqNVhaIgxXUt2eVoIQJ3",TRUE,"HP",75,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,"audio_features","1LIqNVhaIgxXUt2eVoIQJ3","spotify:track:1LIqNVhaIgxXUt2eVoIQJ3","https://api.spotify.com/v1/tracks/1LIqNVhaIgxXUt2eVoIQJ3","https://api.spotify.com/v1/audio-analysis/1LIqNVhaIgxXUt2eVoIQJ3",184436,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","5O3cRP4ZHC9vvVIHtET1f0",FALSE,"Qué Más Pues",76,0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.841,"audio_features","5O3cRP4ZHC9vvVIHtET1f0","spotify:track:5O3cRP4ZHC9vvVIHtET1f0","https://api.spotify.com/v1/tracks/5O3cRP4ZHC9vvVIHtET1f0","https://api.spotify.com/v1/audio-analysis/5O3cRP4ZHC9vvVIHtET1f0",203667,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","7fODjB7BrQTGqh0hogW6XD",TRUE,"Que Mas Pues - Remix",86,0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,"audio_features","7fODjB7BrQTGqh0hogW6XD","spotify:track:7fODjB7BrQTGqh0hogW6XD","https://api.spotify.com/v1/tracks/7fODjB7BrQTGqh0hogW6XD","https://api.spotify.com/v1/audio-analysis/7fODjB7BrQTGqh0hogW6XD",305962,5,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","1ndlOUUT3Eq1SDCSdKJASw",TRUE,"Miss Lonely - Dimelo Flow Remix",75,0.669,0.711,0,-5.461,1,0.156,0.176,0,0.024,0.717,81.921,"audio_features","1ndlOUUT3Eq1SDCSdKJASw","spotify:track:1ndlOUUT3Eq1SDCSdKJASw","https://api.spotify.com/v1/tracks/1ndlOUUT3Eq1SDCSdKJASw","https://api.spotify.com/v1/audio-analysis/1ndlOUUT3Eq1SDCSdKJASw",240366,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","5iwz1NiezX7WWjnCgY5TH4",FALSE,"Calma - Remix",91,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,"audio_features","5iwz1NiezX7WWjnCgY5TH4","spotify:track:5iwz1NiezX7WWjnCgY5TH4","https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4","https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4",238200,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","2V4hc5gplg7EXlrRUvD4rp",FALSE,"Presiento",68,0.711,0.727,2,-3.15,1,0.162,0.168,0,0.296,0.465,180.039,"audio_features","2V4hc5gplg7EXlrRUvD4rp","spotify:track:2V4hc5gplg7EXlrRUvD4rp","https://api.spotify.com/v1/tracks/2V4hc5gplg7EXlrRUvD4rp","https://api.spotify.com/v1/audio-analysis/2V4hc5gplg7EXlrRUvD4rp",174380,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","7anSoGdgtmJTAPZBzcPhO6",TRUE,"Cuaderno",81,0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,"audio_features","7anSoGdgtmJTAPZBzcPhO6","spotify:track:7anSoGdgtmJTAPZBzcPhO6","https://api.spotify.com/v1/tracks/7anSoGdgtmJTAPZBzcPhO6","https://api.spotify.com/v1/audio-analysis/7anSoGdgtmJTAPZBzcPhO6",286507,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","7KbF6AdprOXEEHlsq11Z6d",FALSE,"11 PM",85,0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,"audio_features","7KbF6AdprOXEEHlsq11Z6d","spotify:track:7KbF6AdprOXEEHlsq11Z6d","https://api.spotify.com/v1/tracks/7KbF6AdprOXEEHlsq11Z6d","https://api.spotify.com/v1/audio-analysis/7KbF6AdprOXEEHlsq11Z6d",175733,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","4EKZsrsCKyqr64FBHLc0DU",FALSE,"Créeme",70,0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,"audio_features","4EKZsrsCKyqr64FBHLc0DU","spotify:track:4EKZsrsCKyqr64FBHLc0DU","https://api.spotify.com/v1/tracks/4EKZsrsCKyqr64FBHLc0DU","https://api.spotify.com/v1/audio-analysis/4EKZsrsCKyqr64FBHLc0DU",214293,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","6v0lAdFF4haL8xjBIUjtOw",FALSE,"Te Robaré",91,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,"audio_features","6v0lAdFF4haL8xjBIUjtOw","spotify:track:6v0lAdFF4haL8xjBIUjtOw","https://api.spotify.com/v1/tracks/6v0lAdFF4haL8xjBIUjtOw","https://api.spotify.com/v1/audio-analysis/6v0lAdFF4haL8xjBIUjtOw",201818,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","3nymR2pRbiDq89qS2osIVX",FALSE,"Déjame Ir",69,0.3,0.783,2,-1.943,1,0.0421,0.394,0,0.111,0.34,158.822,"audio_features","3nymR2pRbiDq89qS2osIVX","spotify:track:3nymR2pRbiDq89qS2osIVX","https://api.spotify.com/v1/tracks/3nymR2pRbiDq89qS2osIVX","https://api.spotify.com/v1/audio-analysis/3nymR2pRbiDq89qS2osIVX",232743,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","4MR1AZhe1p0zTuH2HGhX9L",FALSE,"Guayo",78,0.774,0.774,9,-4.19,1,0.0516,0.233,7.76e-05,0.138,0.489,95.998,"audio_features","4MR1AZhe1p0zTuH2HGhX9L","spotify:track:4MR1AZhe1p0zTuH2HGhX9L","https://api.spotify.com/v1/tracks/4MR1AZhe1p0zTuH2HGhX9L","https://api.spotify.com/v1/audio-analysis/4MR1AZhe1p0zTuH2HGhX9L",222302,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","1LiN0Z98FkR1t0m8KmLcAH",FALSE,"Amanece",87,0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,"audio_features","1LiN0Z98FkR1t0m8KmLcAH","spotify:track:1LiN0Z98FkR1t0m8KmLcAH","https://api.spotify.com/v1/tracks/1LiN0Z98FkR1t0m8KmLcAH","https://api.spotify.com/v1/audio-analysis/1LiN0Z98FkR1t0m8KmLcAH",190005,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","3g4UyIcQwutiG0TfW32GnX",FALSE,"Esclavo de Tus Besos",87,0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,"audio_features","3g4UyIcQwutiG0TfW32GnX","spotify:track:3g4UyIcQwutiG0TfW32GnX","https://api.spotify.com/v1/tracks/3g4UyIcQwutiG0TfW32GnX","https://api.spotify.com/v1/audio-analysis/3g4UyIcQwutiG0TfW32GnX",219302,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","4lzxJ4jCuFDXXGkE1LmpKR",FALSE,"Verte Ir",91,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,"audio_features","4lzxJ4jCuFDXXGkE1LmpKR","spotify:track:4lzxJ4jCuFDXXGkE1LmpKR","https://api.spotify.com/v1/tracks/4lzxJ4jCuFDXXGkE1LmpKR","https://api.spotify.com/v1/audio-analysis/4lzxJ4jCuFDXXGkE1LmpKR",267500,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","0tJCo71s7HT9Mu5Z4juuLw",FALSE,"Solita",78,0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,"audio_features","0tJCo71s7HT9Mu5Z4juuLw","spotify:track:0tJCo71s7HT9Mu5Z4juuLw","https://api.spotify.com/v1/tracks/0tJCo71s7HT9Mu5Z4juuLw","https://api.spotify.com/v1/audio-analysis/0tJCo71s7HT9Mu5Z4juuLw",219520,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","2Fxmhks0bxGSBdJ92vM42m",FALSE,"bad guy",100,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,"audio_features","2Fxmhks0bxGSBdJ92vM42m","spotify:track:2Fxmhks0bxGSBdJ92vM42m","https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m","https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m",194088,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","3mN2DtljBhnrIpc3Nu2pJ8",FALSE,"Déjate Querer",83,0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,"audio_features","3mN2DtljBhnrIpc3Nu2pJ8","spotify:track:3mN2DtljBhnrIpc3Nu2pJ8","https://api.spotify.com/v1/tracks/3mN2DtljBhnrIpc3Nu2pJ8","https://api.spotify.com/v1/audio-analysis/3mN2DtljBhnrIpc3Nu2pJ8",202824,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","7mWFF4gPADjTQjC97CgFVt",FALSE,"Baila Baila Baila - Remix",86,0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,"audio_features","7mWFF4gPADjTQjC97CgFVt","spotify:track:7mWFF4gPADjTQjC97CgFVt","https://api.spotify.com/v1/tracks/7mWFF4gPADjTQjC97CgFVt","https://api.spotify.com/v1/audio-analysis/7mWFF4gPADjTQjC97CgFVt",235284,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","0UQwlF2pRkr1lMN6kNNUj3",FALSE,"La Boca",80,0.618,0.795,2,-1.8,1,0.113,0.0655,0,0.309,0.76,185.901,"audio_features","0UQwlF2pRkr1lMN6kNNUj3","spotify:track:0UQwlF2pRkr1lMN6kNNUj3","https://api.spotify.com/v1/tracks/0UQwlF2pRkr1lMN6kNNUj3","https://api.spotify.com/v1/audio-analysis/0UQwlF2pRkr1lMN6kNNUj3",206279,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","3f5lA8nnc4YYF1qf78WpHw",FALSE,"Ella Quiere Beber - Remix",86,0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,"audio_features","3f5lA8nnc4YYF1qf78WpHw","spotify:track:3f5lA8nnc4YYF1qf78WpHw","https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw","https://api.spotify.com/v1/audio-analysis/3f5lA8nnc4YYF1qf78WpHw",219357,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","2D3z17LBMJ2HEHeBFFjTLi",FALSE,"Reggaeton",83,0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,"audio_features","2D3z17LBMJ2HEHeBFFjTLi","spotify:track:2D3z17LBMJ2HEHeBFFjTLi","https://api.spotify.com/v1/tracks/2D3z17LBMJ2HEHeBFFjTLi","https://api.spotify.com/v1/audio-analysis/2D3z17LBMJ2HEHeBFFjTLi",158800,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","2vrpcQNg6itmgVZWsNjWe0",FALSE,"Un Año",74,0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,"audio_features","2vrpcQNg6itmgVZWsNjWe0","spotify:track:2vrpcQNg6itmgVZWsNjWe0","https://api.spotify.com/v1/tracks/2vrpcQNg6itmgVZWsNjWe0","https://api.spotify.com/v1/audio-analysis/2vrpcQNg6itmgVZWsNjWe0",163813,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","5KbBGUpIZd6gVFUU8tqYiQ",TRUE,"Si Se Da",86,0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,"audio_features","5KbBGUpIZd6gVFUU8tqYiQ","spotify:track:5KbBGUpIZd6gVFUU8tqYiQ","https://api.spotify.com/v1/tracks/5KbBGUpIZd6gVFUU8tqYiQ","https://api.spotify.com/v1/audio-analysis/5KbBGUpIZd6gVFUU8tqYiQ",237013,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","53rkN7z3bKorDSIxDvqXNt",FALSE,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)",80,0.86,0.697,1,-4.727,1,0.0718,0.102,0,0.159,0.586,129.978,"audio_features","53rkN7z3bKorDSIxDvqXNt","spotify:track:53rkN7z3bKorDSIxDvqXNt","https://api.spotify.com/v1/tracks/53rkN7z3bKorDSIxDvqXNt","https://api.spotify.com/v1/audio-analysis/53rkN7z3bKorDSIxDvqXNt",268794,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","2E82gORVSA7UMEz5M1IP3b",FALSE,"Punto G",72,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,"audio_features","2E82gORVSA7UMEz5M1IP3b","spotify:track:2E82gORVSA7UMEz5M1IP3b","https://api.spotify.com/v1/tracks/2E82gORVSA7UMEz5M1IP3b","https://api.spotify.com/v1/audio-analysis/2E82gORVSA7UMEz5M1IP3b",183160,4,"Colombia"
"2eKn8TST2ccX9BsQDOvRhr","3NbwRR74N1FykCWETcEk3j",FALSE,"Ven y Hazlo Tú (feat. Arcángel)",75,0.77,0.691,11,-5.624,0,0.217,0.365,0,0.34,0.363,127.795,"audio_features","3NbwRR74N1FykCWETcEk3j","spotify:track:3NbwRR74N1FykCWETcEk3j","https://api.spotify.com/v1/tracks/3NbwRR74N1FykCWETcEk3j","https://api.spotify.com/v1/audio-analysis/3NbwRR74N1FykCWETcEk3j",262500,4,"Colombia"
"2ny2IHgwkF4Q0RhicgKhzf","63USmok1OioBzKuWGW9wAg",FALSE,"Nunca Es Suficiente",67,0.789,0.518,2,-5.417,0,0.0406,0.398,0,0.0891,0.78,94.001,"audio_features","63USmok1OioBzKuWGW9wAg","spotify:track:63USmok1OioBzKuWGW9wAg","https://api.spotify.com/v1/tracks/63USmok1OioBzKuWGW9wAg","https://api.spotify.com/v1/audio-analysis/63USmok1OioBzKuWGW9wAg",266213,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","4EKZsrsCKyqr64FBHLc0DU",FALSE,"Créeme",70,0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,"audio_features","4EKZsrsCKyqr64FBHLc0DU","spotify:track:4EKZsrsCKyqr64FBHLc0DU","https://api.spotify.com/v1/tracks/4EKZsrsCKyqr64FBHLc0DU","https://api.spotify.com/v1/audio-analysis/4EKZsrsCKyqr64FBHLc0DU",214293,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","3mN2DtljBhnrIpc3Nu2pJ8",FALSE,"Déjate Querer",83,0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,"audio_features","3mN2DtljBhnrIpc3Nu2pJ8","spotify:track:3mN2DtljBhnrIpc3Nu2pJ8","https://api.spotify.com/v1/tracks/3mN2DtljBhnrIpc3Nu2pJ8","https://api.spotify.com/v1/audio-analysis/3mN2DtljBhnrIpc3Nu2pJ8",202824,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","2ktoFujjJtantyMoVdBJlX",FALSE,"Pa Olvidarte (feat. Manuel Turizo) - Remix",83,0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,"audio_features","2ktoFujjJtantyMoVdBJlX","spotify:track:2ktoFujjJtantyMoVdBJlX","https://api.spotify.com/v1/tracks/2ktoFujjJtantyMoVdBJlX","https://api.spotify.com/v1/audio-analysis/2ktoFujjJtantyMoVdBJlX",256418,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","5w9c2J52mkdntKOmRLeM2m",FALSE,"Con Calma",95,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,"audio_features","5w9c2J52mkdntKOmRLeM2m","spotify:track:5w9c2J52mkdntKOmRLeM2m","https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m","https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m",193227,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","1LiN0Z98FkR1t0m8KmLcAH",FALSE,"Amanece",87,0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,"audio_features","1LiN0Z98FkR1t0m8KmLcAH","spotify:track:1LiN0Z98FkR1t0m8KmLcAH","https://api.spotify.com/v1/tracks/1LiN0Z98FkR1t0m8KmLcAH","https://api.spotify.com/v1/audio-analysis/1LiN0Z98FkR1t0m8KmLcAH",190005,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","7BuHdm4lQqcyG3qTwdkxus",FALSE,"Aullando",86,0.8,0.74,10,-4.52,0,0.0479,0.184,0,0.0558,0.775,90.035,"audio_features","7BuHdm4lQqcyG3qTwdkxus","spotify:track:7BuHdm4lQqcyG3qTwdkxus","https://api.spotify.com/v1/tracks/7BuHdm4lQqcyG3qTwdkxus","https://api.spotify.com/v1/audio-analysis/7BuHdm4lQqcyG3qTwdkxus",226200,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","3HVWdVOQ0ZA45FuZGSfvns",FALSE,"I Don't Care (with Justin Bieber)",98,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,"audio_features","3HVWdVOQ0ZA45FuZGSfvns","spotify:track:3HVWdVOQ0ZA45FuZGSfvns","https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns","https://api.spotify.com/v1/audio-analysis/3HVWdVOQ0ZA45FuZGSfvns",219947,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","116H0KvKr2Zl4RPuVBruDO",FALSE,"MIA (feat. Drake)",88,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,"audio_features","116H0KvKr2Zl4RPuVBruDO","spotify:track:116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO","https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO",210368,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","48zFZh27QU5qsrBjn4C2FA",FALSE,"Vaina Loca",83,0.754,0.805,6,-4.249,1,0.0752,0.315,0,0.203,0.555,93.983,"audio_features","48zFZh27QU5qsrBjn4C2FA","spotify:track:48zFZh27QU5qsrBjn4C2FA","https://api.spotify.com/v1/tracks/48zFZh27QU5qsrBjn4C2FA","https://api.spotify.com/v1/audio-analysis/48zFZh27QU5qsrBjn4C2FA",176133,4,"Guatemala"
"2ny2IHgwkF4Q0RhicgKhzf","0VKkyBKCXyR99navhVRqcP",FALSE,"La Player (Bandolera)",79,0.769,0.838,2,-5.238,1,0.0633,0.16,0,0.0935,0.602,93.996,"audio_features","0VKkyBKCXyR99navhVRqcP","spotify:track:0VKkyBKCXyR99navhVRqcP","https://api.spotify.com/v1/tracks/0VKkyBKCXyR99navhVRqcP","https://api.spotify.com/v1/audio-analysis/0VKkyBKCXyR99navhVRqcP",249609,4,"Guatemala"
